id,savings_id,maturity_start_date,maturity_end_date,amount,confirmed_amount,deduction_amount,new_balance,transaction_date,transaction_reference,transaction_status,verification_call_amount,verification_call_message,verification_call_code,verification_transaction_date,book_returns,available_returns,returns_on_hold,last_returns_date,next_returns_date,created_on,card_billed_id,channel_id,charging_method_id,owner_id,plan_id,transaction_type_id,verification_status_id,gateway_response_message,fee_in_kobo,donor_id,is_anonymous,description,payment_gateway,source_bank_account,currency,fee_in_cents
77,ebc5785ea92c412d90fc03b0f6dba069,"2017-03-31 15:41:53","2017-03-31 15:41:53",10000,10000,6500,447505.479452055,"2017-03-31 15:41:53",T835897395357109,success,10000,"Verification successful",200,"2017-03-31 16:12:40",2.73972602739726,2.73972602739726,0,2017-04-02,2017-04-03,"2017-03-31 15:41:53",NULL,1,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,"Approved by Financial Institution",0,NULL,0,,NULL,NULL,NULL,0
78,ddcf28ee073044168f6d91204e66cf9a,"2017-03-31 16:48:40","2017-03-31 16:48:40",10000,10000,6700,20013.698630137,"2017-03-31 16:48:40",T213234066184567,success,10000,"Verification successful",200,"2017-03-31 17:19:50",2.73972602739726,2.73972602739726,0,2017-04-02,2017-04-03,"2017-03-31 16:48:40",NULL,1,1,75b9df985e254031aaba8ec44f459d2d,3442d9781a99478cb09af0d4d661937a,1,1,"Approved by Financial Institution",0,NULL,0,,NULL,NULL,NULL,0
79,821b1eb342ea4a8d921120e3790f5596,"2017-03-31 17:55:47","2017-03-31 17:55:47",15000,15000,12200,462505.479452055,"2017-03-31 17:55:47",T757320110352407,success,15000,"Verification successful",200,"2017-03-31 18:26:10",4.10958904109589,4.10958904109589,0,2017-04-02,2017-04-03,"2017-03-31 17:55:47",NULL,1,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,"Approved by Financial Institution",0,NULL,0,,NULL,NULL,NULL,0
80,7d33543569cd4615a23bf9ab41068006,"2017-03-31 18:06:11","2017-03-31 18:06:11",20000,20000,17200,312505.479452055,"2017-03-31 18:06:11",T128358515985475,success,20000,"Verification successful",200,"2017-03-31 18:36:54",5.47945205479452,5.47945205479452,0,2017-04-02,2017-04-03,"2017-03-31 18:06:11",NULL,1,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,"Approved by Financial Institution",0,NULL,0,,NULL,NULL,NULL,0
81,adb84145f7c5490588be3aeeaa05c592,"2017-03-31 18:23:19","2017-03-31 18:23:19",25000,25000,22300,337505.479452055,"2017-03-31 18:23:19",i71mn5nwh6ocbua,success,25000,"Charge attempted",200,"2017-03-31 18:55:00",6.84931506849315,6.84931506849315,0,2017-04-02,2017-04-03,"2017-03-31 18:23:19",68c059b567024570be5ab513e5a303cf,2,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
82,69201a2ae4864c45b8b6eb0eee885bd1,"2017-03-31 18:27:55","2017-03-31 18:27:55",100000,100000,97300,437505.479452055,"2017-03-31 18:27:55",T380195424341777,success,100000,"Verification successful",200,"2017-03-31 18:58:36",27.3972602739726,27.3972602739726,0,2017-04-02,2017-04-03,"2017-03-31 18:27:55",NULL,1,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,"Approved by Financial Institution",0,NULL,0,,NULL,NULL,NULL,0
83,c33cdf7e12dc4393993c3e2c00277002,"2017-03-31 18:31:12","2017-03-31 18:31:12",10000,10000,10000,43019.1780821918,"2017-03-31 18:31:12",T747978333957378,success,10000,"Verification successful",200,"2017-03-31 19:01:53",2.73972602739726,2.73972602739726,0,2017-04-02,2017-04-03,"2017-03-31 18:31:12",NULL,1,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,3,1,"Approved by Financial Institution",0,NULL,0,,NULL,NULL,NULL,0
84,0db2dc65695a4eb3bbd126357e61dcb2,"2017-03-31 18:47:59","2017-03-31 18:47:59",10000,10000,10000,53019.1780821918,"2017-03-31 18:47:59",T126916070748473,success,10000,"Verification successful",200,"2017-03-31 19:19:09",2.73972602739726,2.73972602739726,0,2017-04-02,2017-04-03,"2017-03-31 18:47:59",NULL,1,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,3,1,"Approved by Financial Institution",0,NULL,0,,NULL,NULL,NULL,0
85,6f15408b77d64a87b2d842618c624cdb,"2017-04-02 02:03:35","2017-04-02 02:03:35",10000,0,0,462554.794520548,"2017-04-02 02:03:35",ubnrivd93bhddbm,failed,10000,"Charge attempted",200,"2017-04-02 02:03:35",0,0,0,2017-04-02,2017-04-04,"2017-04-02 02:03:35",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Declined,0,NULL,0,,NULL,NULL,NULL,0
86,8841e52873d144f4937e4a58528a0ab1,"2017-04-02 12:54:17","2017-04-02 12:54:17",10000,10000,10000,20000,"2017-04-02 12:54:17",za30a6l0nx1czfa,success,10000,"Charge attempted",200,"2017-04-02 12:54:14",0,0,0,2017-04-02,2017-04-04,"2017-04-02 12:54:17",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,4156f7ddaa6d4ddca58cfd12c29a9e09,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
89,f1a9be56dd864ed480ea601653cf42f7,"2017-04-09 15:46:10","2017-04-09 15:46:10",130000,130000,130000,130000,"2017-04-09 15:46:10",T475588507908622,success,130000,"Verification successful",200,"2017-04-09 15:40:15",35.6164383561644,35.6164383561644,0,2017-04-11,2017-04-12,"2017-04-09 15:46:10",NULL,1,1,bf156e5dffc649f488a168cc81f01acc,9407c17c35cc4d38a22a2cbd7dff5e0e,3,1,Approved,0,NULL,0,,NULL,NULL,NULL,0
91,667bd54d360641559d552a195bbefd5a,"2017-04-17 12:39:51","2017-04-17 12:39:51",10000,0,0,462554.794520548,"2017-04-17 12:39:51",3kn3hgauf6a9brd,failed,10000,"Charge attempted",200,"2017-04-17 12:39:49",0,0,0,2017-04-17,2017-04-19,"2017-04-17 12:39:51",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Declined,0,NULL,0,,NULL,NULL,NULL,0
92,9c491227ade343bdbaaa8342a46647cf,"2017-04-21 09:13:40","2017-04-21 09:13:40",10000,0,0,20016.4383561644,"2017-04-21 09:13:40",rkyxcb9gacv2udx,failed,10000,"Charge attempted",200,"2017-04-21 09:13:35",0,0,0,2017-04-21,2017-04-23,"2017-04-21 09:13:40",805eab2ad223476d8bd9415c02ea2aae,2,1,75b9df985e254031aaba8ec44f459d2d,3442d9781a99478cb09af0d4d661937a,2,1,"Expired Card",0,NULL,0,,NULL,NULL,NULL,0
95,948ec8e5582140a6a79f5309b9f1199d,"2017-04-30 23:00:17","2017-04-30 23:00:17",100000,0,0,0,"2017-04-30 23:00:17",1kbxejkxv3yek2y,failed,100000,"Charge attempted",200,"2017-05-01 00:36:41",0,0,0,2017-05-01,2017-05-02,"2017-04-30 23:00:17",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,197b49348def402aac8a9d0c904e5ec7,2,1,Declined,0,NULL,0,,NULL,NULL,NULL,0
96,e02b37419ed141a49e79cd3014d7b355,"2017-05-09 21:05:43","2017-05-09 21:05:43",20000,0,0,462554.794520548,"2017-05-09 21:05:43",pn3x87eww7yr946,failed,20000,"Charge attempted",200,"2017-05-09 21:05:44",0,0,0,2017-05-09,2017-05-11,"2017-05-09 21:05:43",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Declined,0,NULL,0,,NULL,NULL,NULL,0
115,45e775e6c48f41e4bce81777b199db81,"2017-06-29 23:00:13","2017-06-29 23:00:13",500000,0,0,0,"2017-06-29 23:00:13",0ucy0xp38j7ambd,failed,500000,"Charge attempted",200,"2017-06-29 23:00:12",0,0,0,2017-06-30,2017-07-01,"2017-06-29 23:00:13",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,57341a1c17a743acbcbc6bae9bfd2ca1,2,1,"Insufficient Funds",0,NULL,0,,NULL,NULL,NULL,0
116,98073bcddcba4a6087dc24e9e7f40cf7,"2017-07-14 11:59:35","2017-07-14 11:59:35",100,100,100,53124.6575342466,"2017-07-14 11:59:35",oahiib5tofsmhwb,success,100,"Charge attempted",200,"2017-07-14 11:59:32",0.0273972602739726,0.0273972602739726,0,2017-07-16,2017-07-17,"2017-07-14 11:59:36",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
117,e33898d8ff6040a2b0c3549db9359a71,"2017-07-14 12:20:51","2017-07-14 12:20:51",10000,10000,10000,63124.6575342466,"2017-07-14 12:20:51",bs3s04y0jknrxel,success,10000,"Charge attempted",200,"2017-07-14 12:20:48",2.73972602739726,2.73972602739726,0,2017-07-16,2017-07-17,"2017-07-14 12:20:51",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
118,eae8235a86034173afe079f904b8ae21,"2017-07-14 14:38:22","2017-07-14 14:38:22",10000,10000,10000,73124.6575342466,"2017-07-14 14:38:22",qdlc4joczmk9bkf,success,10000,"Charge attempted",200,"2017-07-14 14:38:20",2.73972602739726,2.73972602739726,0,2017-07-16,2017-07-17,"2017-07-14 14:38:22",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
119,203e1d25e10e4da0ab0b0c33aba81660,"2017-07-14 14:43:22","2017-07-14 14:43:22",10000,10000,10000,83124.6575342466,"2017-07-14 14:43:22",oqihqam3c5mtq0w,success,10000,"Charge attempted",200,"2017-07-14 14:43:20",2.73972602739726,2.73972602739726,0,2017-07-16,2017-07-17,"2017-07-14 14:43:22",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
120,00b3593d58bb4386868aeb12095f8367,"2017-07-14 15:14:29","2017-07-14 15:14:29",10000,10000,10000,93124.6575342466,"2017-07-14 15:14:29",mczzlz44fhozn0j,success,10000,"Charge attempted",200,"2017-07-14 15:14:27",2.73972602739726,2.73972602739726,0,2017-07-16,2017-07-17,"2017-07-14 15:14:29",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
121,b0aa6d54d4f24b0d8c28d191ba9aa115,"2017-07-14 17:10:06","2017-07-14 17:10:06",500000,0,0,93124.6575342466,"2017-07-14 17:10:06",6c9tkad741dsm9h,failed,500000,"Charge attempted",200,"2017-07-14 17:10:06",0,0,0,2017-07-14,2017-07-16,"2017-07-14 17:10:06",2a755eacf20942a29f72f5c9e7138392,2,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,1,1,"Insufficient Funds",0,NULL,0,,NULL,NULL,NULL,0
132,11ebff89c9274d3ba360e2f6370df19f,"2017-07-30 02:38:13","2017-07-30 02:38:13",0,0,0,1450000,"2017-07-30 02:38:13","No reference: Verification failed(400)","Charge attempt cannot be fulfilled until Sat Apr 25 2020 16:38:51 GMT+0000 (UTC) (284 minutes)",0.0,"Charge attempt cannot be fulfilled until",400,"2020-04-25 11:55:15",0,0,0,2017-07-30,2017-08-01,"2017-07-30 02:38:13",57d8e2a14b604b50a6f2cdca150488ef,2,1,0257625a02344b239b41e1cbe60ef080,57341a1c17a743acbcbc6bae9bfd2ca1,2,3,"No data",0,NULL,0,,NULL,NULL,NULL,0
133,61d240a1c4d64257b96c71899190586c,"2017-07-30 05:40:33","2017-07-30 05:40:33",10000,0,0,0,"2017-07-30 05:40:33",T495069073160910,Pending,,,,NULL,0,0,0,2017-07-30,2017-08-01,"2017-07-30 05:40:33",NULL,1,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,3,2,NULL,0,NULL,0,,NULL,NULL,NULL,0
135,75bf8759830644e3a149830443705862,"2017-08-06 00:14:42","2017-08-06 00:14:42",10000,0,0,0,"2017-08-06 00:14:42",T518584019476382,Pending,,,,NULL,0,0,0,2017-08-06,2017-08-08,"2017-08-06 00:14:42",NULL,1,1,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,3,2,NULL,0,NULL,0,,NULL,NULL,NULL,0
139,dba8fdac29b7404baa5a175940147521,"2017-08-22 05:43:15","2017-08-22 05:43:15",10000,10000,10000,103135.643835616,"2017-08-22 05:43:15",RWD545173549,success,10000,"Reward Paid",200,"2017-08-22 05:43:15",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:43:15",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
140,ffa5773dd7804329a70c0d6dabcfc826,"2017-08-22 05:43:16","2017-08-22 05:43:16",10000,10000,10000,113135.643835616,"2017-08-22 05:43:16",RWD814703562,success,10000,"Reward Paid",200,"2017-08-22 05:43:16",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:43:16",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
141,30e9dddedd5c407a945119b9d7a619d3,"2017-08-22 05:43:25","2017-08-22 05:43:25",10000,10000,10000,123135.643835616,"2017-08-22 05:43:25",RWD359581413,success,10000,"Reward Paid",200,"2017-08-22 05:43:25",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:43:25",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
142,c8baf4fa382f42a1985530bca17b59ec,"2017-08-22 05:43:35","2017-08-22 05:43:35",10000,10000,10000,133135.643835616,"2017-08-22 05:43:35",RWD502037894,success,10000,"Reward Paid",200,"2017-08-22 05:43:35",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:43:35",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
143,25b825b992a847e484f72085baae1588,"2017-08-22 05:43:45","2017-08-22 05:43:45",10000,10000,10000,143135.643835616,"2017-08-22 05:43:45",RWD339035716,success,10000,"Reward Paid",200,"2017-08-22 05:43:45",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:43:45",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
144,6158fdc75e97498e9a49d4bb7ff04ca6,"2017-08-22 05:43:55","2017-08-22 05:43:55",10000,10000,10000,153135.643835616,"2017-08-22 05:43:55",RWD508552097,success,10000,"Reward Paid",200,"2017-08-22 05:43:55",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:43:55",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
145,30713831f5a6445e80630cc156c41010,"2017-08-22 05:44:05","2017-08-22 05:44:05",10000,10000,10000,163135.643835616,"2017-08-22 05:44:05",RWD424174706,success,10000,"Reward Paid",200,"2017-08-22 05:44:05",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:44:05",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
146,02ddca38196b45b983bcb7ba21edbb47,"2017-08-22 05:44:15","2017-08-22 05:44:15",10000,10000,10000,173135.643835616,"2017-08-22 05:44:15",RWD309362801,success,10000,"Reward Paid",200,"2017-08-22 05:44:15",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:44:15",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
147,8aa34826f7474feeae1529c50931d3ee,"2017-08-22 05:44:25","2017-08-22 05:44:25",10000,10000,10000,183135.643835616,"2017-08-22 05:44:25",RWD202179211,success,10000,"Reward Paid",200,"2017-08-22 05:44:25",43.8356164383566,43.8356164383566,0,2017-09-08,2017-09-09,"2017-08-22 05:44:25",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
148,cc30efabfedd48818cd6686a7f635bd4,"2017-08-22 06:01:02","2017-08-22 06:01:02",10000,10000,10000,193135.643835616,"2017-08-22 06:01:02",RWD685229741,reward,10000,"Reward Paid",200,"2017-08-22 06:01:02",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:01:02",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
149,a32e3c6b62b04a91b8284e8f064ba6ef,"2017-08-22 06:07:30","2017-08-22 06:07:30",10000,10000,10000,203135.643835616,"2017-08-22 06:07:30",RWD371798377,reward,10000,"Reward Paid",200,"2017-08-22 06:07:30",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:07:30",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
150,5104e8039c6440008b94b029a97daeb1,"2017-08-22 06:08:20","2017-08-22 06:08:20",10000,10000,10000,213135.643835616,"2017-08-22 06:08:20",RWD400175827,reward,10000,"Reward Paid",200,"2017-08-22 06:08:20",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:08:20",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
151,df3f0cb3c3c64588907af1df2ee76e86,"2017-08-22 06:13:40","2017-08-22 06:13:40",10000,10000,10000,223135.643835616,"2017-08-22 06:13:40",RWD890090144,reward,10000,"Reward Paid",200,"2017-08-22 06:13:40",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:13:40",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
152,930fe8560d01476c8b2b60f8b7447dd1,"2017-08-22 06:15:39","2017-08-22 06:15:39",10000,10000,10000,233135.643835616,"2017-08-22 06:15:39",RWD294208971,reward,10000,"Reward Paid",200,"2017-08-22 06:15:39",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:15:39",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
153,b9981cba30414897bf7b5cedc3707e60,"2017-08-22 06:31:30","2017-08-22 06:31:30",10000,10000,10000,243135.643835616,"2017-08-22 06:31:30",RWD661124904,reward,10000,"Reward Paid",200,"2017-08-22 06:31:30",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:31:30",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
154,ab4e95c3ded641c6914a7ad37cf0bad9,"2017-08-22 06:35:40","2017-08-22 06:35:40",10000,10000,10000,253135.643835616,"2017-08-22 06:35:40",RWD926526589,reward,10000,"Reward Paid",200,"2017-08-22 06:35:40",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:35:40",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
155,219de26314a74891854486b200007490,"2017-08-22 06:35:49","2017-08-22 06:35:49",10000,10000,10000,263135.643835616,"2017-08-22 06:35:49",RWD274404761,reward,10000,"Reward Paid",200,"2017-08-22 06:35:49",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:35:49",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
156,9d0103f929a14aa099a8bb9639b0671c,"2017-08-22 06:35:59","2017-08-22 06:35:59",10000,10000,10000,273135.643835616,"2017-08-22 06:35:59",RWD352604164,reward,10000,"Reward Paid",200,"2017-08-22 06:35:59",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:35:59",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
157,3bcd2db072574026b00382e161cb67ab,"2017-08-22 06:36:09","2017-08-22 06:36:09",10000,10000,10000,283135.643835616,"2017-08-22 06:36:09",RWD544345490,reward,10000,"Reward Paid",200,"2017-08-22 06:36:09",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:36:09",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
158,3d0dc6ab7d9944439e6dbd266d1b8812,"2017-08-22 06:36:19","2017-08-22 06:36:19",10000,10000,10000,293135.643835616,"2017-08-22 06:36:19",RWD792712319,reward,10000,"Reward Paid",200,"2017-08-22 06:36:19",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:36:19",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
159,df8ef57ae3754021a2f40fa848cc4ddc,"2017-08-22 06:36:29","2017-08-22 06:36:29",10000,10000,10000,303135.643835616,"2017-08-22 06:36:29",RWD450254487,reward,10000,"Reward Paid",200,"2017-08-22 06:36:29",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:36:29",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
160,2b525748fcaa4c7b8d8f16d1dd49a881,"2017-08-22 06:36:39","2017-08-22 06:36:39",10000,10000,10000,313135.643835616,"2017-08-22 06:36:39",RWD928585403,reward,10000,"Reward Paid",200,"2017-08-22 06:36:39",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:36:39",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
161,8854ba80cea24282a879cba9a8996007,"2017-08-22 06:36:49","2017-08-22 06:36:49",10000,10000,10000,323135.643835616,"2017-08-22 06:36:49",RWD692325874,reward,10000,"Reward Paid",200,"2017-08-22 06:36:49",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:36:49",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
162,275d4673aed840e0841e2a04e07f412e,"2017-08-22 06:36:59","2017-08-22 06:36:59",10000,10000,10000,333135.643835616,"2017-08-22 06:36:59",RWD799577195,reward,10000,"Reward Paid",200,"2017-08-22 06:36:59",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:36:59",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
163,a14fbfe699cc4d14a59d98b773d598b2,"2017-08-22 06:37:09","2017-08-22 06:37:09",10000,10000,10000,343135.643835616,"2017-08-22 06:37:09",RWD433953566,reward,10000,"Reward Paid",200,"2017-08-22 06:37:09",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:37:09",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
164,3610439c4fc1449b8eb88434b8fadcab,"2017-08-22 06:37:19","2017-08-22 06:37:19",10000,10000,10000,353135.643835616,"2017-08-22 06:37:19",RWD795264816,reward,10000,"Reward Paid",200,"2017-08-22 06:37:19",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:37:19",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
165,8f0bf9b1a94142bda2a1d6bd6c432eef,"2017-08-22 06:37:29","2017-08-22 06:37:29",10000,10000,10000,363135.643835616,"2017-08-22 06:37:29",RWD805689414,reward,10000,"Reward Paid",200,"2017-08-22 06:37:29",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:37:29",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
166,7aebc727312341f18dfa1891fccff82d,"2017-08-22 06:37:39","2017-08-22 06:37:39",10000,10000,10000,373135.643835616,"2017-08-22 06:37:39",RWD535918329,reward,10000,"Reward Paid",200,"2017-08-22 06:37:39",0,0,0,2017-08-22,2017-08-24,"2017-08-22 06:37:39",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
167,1b4dd80374c94113826ddc32dc5309a1,"2017-08-22 07:32:44","2017-08-22 07:32:44",10000,10000,10000,383135.643835616,"2017-08-22 07:32:44",RWD173746898,reward,10000,"Reward Paid",200,"2017-08-22 07:32:44",0,0,0,2017-08-22,2017-08-24,"2017-08-22 07:32:44",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
168,4cdc581d87fb4933b0db981131232e64,"2017-08-22 07:34:21","2017-08-22 07:34:21",10000,10000,10000,393135.643835616,"2017-08-22 07:34:21",RWD140514874,reward,10000,"Reward Paid",200,"2017-08-22 07:34:21",0,0,0,2017-08-22,2017-08-24,"2017-08-22 07:34:21",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
169,a9027477bac04bca8c17eb7a80cd325d,"2017-08-22 07:34:28","2017-08-22 07:34:28",10000,10000,10000,403135.643835616,"2017-08-22 07:34:28",RWD261753608,reward,10000,"Reward Paid",200,"2017-08-22 07:34:28",0,0,0,2017-08-22,2017-08-24,"2017-08-22 07:34:28",NULL,2,3,0257625a02344b239b41e1cbe60ef080,7f960e5b3743434882ee8ddcedb9aecb,7,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
